aliases,avg_confidence,confidence_values,evidence_texts,fusion_status,id,label,mention_count,name,needs_review,normalized_name,rationales,source_cases,source_entity_ids,source_span_ids,vote_summaries
['主起吊钢丝绳左侧导向滑车地锚脆断'],,[],['主起吊钢丝绳左侧导向滑车地锚φ50mm圆钢突然脆断'],canonical,UnsafeObjectState:canonical:b605eee3270bf756dd6336ff34f6c1e1,UnsafeObjectState,,主起吊钢丝绳左侧导向滑车地锚脆断,False,主起吊钢丝绳左侧导向滑车地锚脆断,['事故直接原因，地锚突然脆断导致冲击载荷引发后续设备故障和工程损坏。'],['HCA-2fd327f0fa'],['UnsafeObjectState:b605eee3270bf756dd6336ff34f6c1e1'],['事故经过'],[]
['作业人员A、B、C'],,[],['散落的75号角钢将距离吊点中心13m远的作业人员A及身后的临作业人员B砸伤，送医院途中死亡；临作业人员C头部擦伤'],canonical,UnsafeAction:canonical:c72248c815ebe2044825411eb443d972,UnsafeAction,,作业人员A、B、C,False,作业人员A、B、C,['事故中受伤或死亡的人员，因散落的角钢砸伤或擦伤。'],['HCA-2fd327f0fa'],['UnsafeAction:c72248c815ebe2044825411eb443d972'],['事故经过'],[]
['卷扬机土法起吊方案'],,[],['决定采用卷扬机土法起吊方案'],canonical,ConstructionActivity:canonical:e1702d2056db406d181ce951802782c9,ConstructionActivity,,卷扬机土法起吊方案,False,卷扬机土法起吊方案,['事故中采用的起吊方案，涉及使用卷扬机进行土法起吊。'],['HCA-2fd327f0fa'],['ConstructionActivity:e1702d2056db406d181ce951802782c9'],['事故经过'],[]
['111'],,[],[],canonical,AccidentCase:canonical:e3598833518950c55f845efda2080a88,AccidentCase,,111,False,111,[],['HCA-79d8899659'],['AccidentCase:HCA-79d8899659'],[],[]
['作业人员推扶吊装柱子'],,[],['作业人员A前去推扶使其稳定，被柱子惯性摆动挤压致伤'],canonical,UnsafeAction:canonical:6cb42ae3d503b3329d022e28069ce862,UnsafeAction,,作业人员推扶吊装柱子,False,作业人员推扶吊装柱子,['作业人员试图推扶吊装柱子以稳定其状态，违反安全规程，直接导致事故发生。'],['HCA-79d8899659'],['UnsafeAction:6cb42ae3d503b3329d022e28069ce862'],['事故原因'],[]
['云南新平县河口糖厂工地'],,[],['发生地点：云南新平县河口糖厂工地'],canonical,EnvironmentCondition:canonical:bfa3fe0cfbfbe3fdbb822c938929461d,EnvironmentCondition,,云南新平县河口糖厂工地,False,云南新平县河口糖厂工地,['事故发生的具体地点，位于云南新平县河口糖厂工地。'],['HCA-79d8899659'],['EnvironmentCondition:bfa3fe0cfbfbe3fdbb822c938929461d'],['事故案例 3—015'],[]
['吊装第31根立柱'],,[],['正在吊装第31根立柱'],canonical,ConstructionActivity:canonical:d825e92dd1c558dc7ce8a6d0b32ded0a,ConstructionActivity,,吊装第31根立柱,False,吊装第31根立柱,['事故发生时正在进行的具体施工活动，即吊装第31根立柱。'],['HCA-79d8899659'],['ConstructionActivity:d825e92dd1c558dc7ce8a6d0b32ded0a'],['事故经过'],[]
['推扶吊装柱子'],,[],['作业人员A前去推扶使其稳定，被柱子惯性摆动挤压致伤。'],canonical,UnsafeAction:canonical:ed94a249fd91d40863acc56dcb12271c,UnsafeAction,,推扶吊装柱子,False,推扶吊装柱子,['原文明确描述作业人员实施了推扶吊装柱子的行为，该行为直接导致了事故发生。'],['HCA-79d8899659'],['UnsafeAction:ed94a249fd91d40863acc56dcb12271c'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['人为去稳定和就位起吊物件'],,[],['作业人员A前去推扶使其稳定，被柱子惯性摆动挤压致伤'],canonical,SafetyCapabilityDefect:canonical:9fa0a7e3747f58ae0d92f3f1d9218cd9,SafetyCapabilityDefect,,人为去稳定和就位起吊物件,False,人为去稳定和就位起吊物件,['作业人员未按规程作业，凭经验替代制度，直接导致事故发生。'],['HCA-79d8899659'],['SafetyCapabilityDefect:9fa0a7e3747f58ae0d92f3f1d9218cd9'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
"['施工组织措施缺陷', '施工组织措施']",,[],['在特种作业前，一定要有严密的施工组织措施包括安全措施'],canonical,SafetyManagementDefect:canonical:5cb100eb81ec2040e1cd3d04a6a3905b,SafetyManagementDefect,,施工组织措施,True,施工组织措施,['事故预防措施明确提到需要严密的施工组织措施和安全措施，表明现有方案存在缺陷。'],['HCA-79d8899659'],['SafetyManagementDefect:a395874bf8bf79e3bbc437f7e0fa5fd4'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
['安全监察流动岗哨'],,[],['特种施工作业现场必须有安全监察流动岗哨'],canonical,PreventiveMeasure:canonical:23db15840717d5ecbe9b45d9eddbc50a,PreventiveMeasure,,安全监察流动岗哨,False,安全监察流动岗哨,['原文明确提出设置安全监察流动岗哨作为预防措施，属于控制和预防风险的管理措施。'],['HCA-79d8899659'],['PreventiveMeasure:23db15840717d5ecbe9b45d9eddbc50a'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
"['违章指挥缆机作业致使坠落事故', '违章指挥缆机作业致使坠落']",,[],[],canonical,AccidentCase:canonical:92b8e508cfd8602fc80e2f56f309ecbf,AccidentCase,,违章指挥缆机作业致使坠落事故,False,违章指挥缆机作业致使坠落事故,[],['HCA-8cb30afb4f'],['AccidentCase:HCA-8cb30afb4f'],[],[]
['起重事故'],,[],['事故类别：起重事故'],canonical,AccidentType:canonical:0dd226c5439d9cbebd335bf3ccaf1e4b,AccidentType,,起重事故,False,起重事故,['事故类别为起重事故，涉及缆机起吊作业。'],['HCA-8cb30afb4f'],['AccidentType:0dd226c5439d9cbebd335bf3ccaf1e4b'],['事故案例 3—016'],[]
"['违章合高压令克棒触电伤亡事故', '违章合高压令克棒触电伤亡']",,[],[],canonical,AccidentCase:canonical:5049e5b810761e2486775423ec0faf29,AccidentCase,,违章合高压令克棒触电伤亡事故,False,违章合高压令克棒触电伤亡事故,[],['HCA-0b678ec0a9'],['AccidentCase:HCA-0b678ec0a9'],[],[]
['混凝土纵向围堰'],,[],['发生地点：某枢纽工程混凝土纵向围堰下纵段下端'],canonical,EngineeringObject:canonical:6aa078b67a0a4e16ccd2eede9cb8efd8,EngineeringObject,,混凝土纵向围堰,False,混凝土纵向围堰,['事故发生地点的工程对象，提供事故背景信息。'],['HCA-0b678ec0a9'],['EngineeringObject:6aa078b67a0a4e16ccd2eede9cb8efd8'],['事故案例 4—001'],[]
['电气故障处理'],,[],['施工单位B机电大队基坑电作业人员B、作业人员C、作业人员D三人负责在下游变压器旁处理控制柜内的电气故障'],canonical,ConstructionActivity:canonical:d115a90b378b8f596e100a06420ee926,ConstructionActivity,,电气故障处理,False,电气故障处理,['事故发生时的主要施工活动，涉及电气设备维修。'],['HCA-0b678ec0a9'],['ConstructionActivity:d115a90b378b8f596e100a06420ee926'],['事故案例 4—001'],[]
"['误登带电电杆触电伤亡事故', '误登带电电杆触电伤亡']",,[],[],canonical,AccidentCase:canonical:9c83b3ca67cef72b3684fb616f95f4ee,AccidentCase,,误登带电电杆触电伤亡事故,False,误登带电电杆触电伤亡事故,[],['HCA-e4b7a459b5'],['AccidentCase:HCA-e4b7a459b5'],[],[]
['李家峡110行千伏变电所'],,[],['发生地点：李家峡110行千伏变电所'],canonical,EngineeringObject:canonical:61a39d2fb69166be6565ede164f28b7b,EngineeringObject,,李家峡110行千伏变电所,False,李家峡110行千伏变电所,['事故发生的具体地点，110kV变电所。'],['HCA-e4b7a459b5'],['EngineeringObject:61a39d2fb69166be6565ede164f28b7b'],['事故案例 4—002'],[]
['未进行验电、放电'],,[],['也就没有进行验电、放电等必要工作'],canonical,UnsafeAction:canonical:e9bce397067395cf93f4adac607afa16,UnsafeAction,,未进行验电、放电,False,未进行验电、放电,['作业人员未进行验电、放电等必要工作，增加了触电风险。'],['HCA-e4b7a459b5'],['UnsafeAction:e9bce397067395cf93f4adac607afa16'],['事故经过'],[]
['未核对危险源标识'],,[],['作业人员在登杆作业之前没有核对杆号'],canonical,SafetyManagementDefect:canonical:5d4d8eb2ef0c00c2cefffd3674c112fa,SafetyManagementDefect,,未核对危险源标识,False,未核对危险源标识,['未核对杆号属于未识别危险源，直接导致错误登杆并引发触电事故。'],['HCA-e4b7a459b5'],['SafetyManagementDefect:5d4d8eb2ef0c00c2cefffd3674c112fa'],[],"['{""vote_count"": 3, ""yes"": 3, ""no"": 0, ""margin"": 3, ""min_vote_margin"": 1}']"
"['违章移动碘钨灯触电伤亡事故', '违章移动碘钨灯触电伤亡']",,[],[],canonical,AccidentCase:canonical:c853db18ef7b2b79eeec20e4616d8621,AccidentCase,,违章移动碘钨灯触电伤亡事故,False,违章移动碘钨灯触电伤亡事故,[],['HCA-c772e0b190'],['AccidentCase:HCA-c772e0b190'],[],[]
['防护用品缺乏'],,[],['没有配备相应的防护用品。'],canonical,SafetyManagementDefect:canonical:961d12de72b99c53edd41c0d3053e64f,SafetyManagementDefect,,防护用品缺乏,False,防护用品缺乏,['未配备防护用品是事故的间接原因之一。'],['HCA-c772e0b190'],['SafetyManagementDefect:961d12de72b99c53edd41c0d3053e64f'],['事故原因'],[]
['施工现场电气设备检修不足'],,[],['施工现场的电气设备的检修，电源线路的架设，照明灯安装等均应由电工进行操作。'],canonical,SafetyManagementDefect:canonical:de6b4e2d4428d96c8159593330238de7,SafetyManagementDefect,,施工现场电气设备检修不足,False,施工现场电气设备检修不足,['施工现场电气设备未及时检修是事故的潜在管理缺陷。'],['HCA-c772e0b190'],['SafetyManagementDefect:de6b4e2d4428d96c8159593330238de7'],['预防措施'],[]
['4号闸墩'],,[],['发生地点：某电站工地4号闸墩'],canonical,EngineeringObject:canonical:02af922c6971b4d48af71563f01e2c71,EngineeringObject,,4号闸墩,False,4号闸墩,['事故发生地点为某电站工地4号闸墩。'],['HCA-c772e0b190'],['EngineeringObject:02af922c6971b4d48af71563f01e2c71'],['事故案例 4—003'],[]
"['潜水泵漏电触电伤亡事故', '潜水泵漏电触电伤亡']",,[],[],canonical,AccidentCase:canonical:6a23c2ff3852d3df9e31aca7333ed1d6,AccidentCase,,潜水泵漏电触电伤亡事故,False,潜水泵漏电触电伤亡事故,[],['HCA-e1add2fbae'],['AccidentCase:HCA-e1add2fbae'],[],[]
['作业人员A未切断电源下水移动潜水泵'],,[],['作业人员A在未切断电源的情况下，下水移动潜水泵'],canonical,UnsafeAction:canonical:d6ad761d8bae95b8180fc05f27c90a24,UnsafeAction,,作业人员A未切断电源下水移动潜水泵,False,作业人员A未切断电源下水移动潜水泵,['作业人员A在未切断电源的情况下下水移动潜水泵，直接导致触电事故发生。'],['HCA-e1add2fbae'],['UnsafeAction:d6ad761d8bae95b8180fc05f27c90a24'],['事故原因-1'],[]
['左岸厂房基坑污水清除'],,[],['清基班在左岸厂房用潜水泵清除基坑污水'],canonical,ConstructionActivity:canonical:0ac87eea488053c7da71bee21a6b4c93,ConstructionActivity,,左岸厂房基坑污水清除,False,左岸厂房基坑污水清除,['事故发生时的施工活动是清除基坑污水，涉及潜水泵的使用。'],['HCA-e1add2fbae'],['ConstructionActivity:0ac87eea488053c7da71bee21a6b4c93'],['事故经过'],[]
['左岸厂房'],,[],['发生地点：某电站工地左岸厂房'],canonical,EngineeringObject:canonical:908fb1129df0f1b79f30a3176b3e814b,EngineeringObject,,左岸厂房,False,左岸厂房,['事故发生地点为某电站工地左岸厂房，基坑污水清除活动在此进行。'],['HCA-e1add2fbae'],['EngineeringObject:908fb1129df0f1b79f30a3176b3e814b'],['事故案例-4—004'],[]
"['安全用电知识教育不足', '安全用电教育不足']",0.0,[],"['加强对职工、民工的安全用电知识教育', '认真开展职工与民工安全用火、用电的教育，提高全员防火意识。']",canonical,SafetyCultureDefect:canonical:7b9f5cb1f78584ab4838cab790fd8b1b,SafetyCultureDefect,2,安全用电知识教育不足,True,安全用电知识教育不足,"['职工和民工未接受充分的安全用电知识教育，导致安全意识薄弱。', '预防措施中提到的缺陷，未能有效提高作业人员的安全用电意识。']","['HCA-e1add2fbae', 'HCA-f252c1cfc1']","['SafetyCultureDefect:7b9f5cb1f78584ab4838cab790fd8b1b', 'SafetyCultureDefect:bef77e35906eb7a8151719a5a6ea2df5']",['预防措施-1'],[]
"['违章作业触电伤亡事故', '违章作业触电伤亡']",,[],[],canonical,AccidentCase:canonical:b50f34442f0407ba4c4a862af979fd7e,AccidentCase,,违章作业触电伤亡事故,False,违章作业触电伤亡事故,[],['HCA-3aeaa39e60'],['AccidentCase:HCA-3aeaa39e60'],[],[]
['违章指挥安排无证人员从事特种作业'],,[],['领导违章指挥，安排无证人员从事特种作业。'],canonical,SafetyManagementDefect:canonical:ddef5ffc25ad9c7b71c96d51d36d211f,SafetyManagementDefect,,违章指挥安排无证人员从事特种作业,False,违章指挥安排无证人员从事特种作业,['领导违章指挥是事故的主要原因，安排未经培训的人员从事特种作业。'],['HCA-3aeaa39e60'],['SafetyManagementDefect:ddef5ffc25ad9c7b71c96d51d36d211f'],['事故原因'],[]
['作业人员C未穿绝缘鞋'],,[],['作业人员C穿的是混透了的解放鞋，而未按规定穿绝缘鞋。'],canonical,UnsafeObjectState:canonical:c588c337bff0b25890bee3b7c42c1abe,UnsafeObjectState,,作业人员C未穿绝缘鞋,False,作业人员C未穿绝缘鞋,['作业人员C未按规定穿戴绝缘鞋，增加了触电风险。'],['HCA-3aeaa39e60'],['UnsafeObjectState:c588c337bff0b25890bee3b7c42c1abe'],['事故原因'],[]
['电焊机'],,[],['作业人员A就先开电焊机开关通电。'],canonical,EquipmentFacility:canonical:1d4191b4b16308664ea78c3e66347b37,EquipmentFacility,,电焊机,False,电焊机,['电焊机是事故中使用的设备，其操作不当导致触电。'],['HCA-3aeaa39e60'],['EquipmentFacility:1d4191b4b16308664ea78c3e66347b37'],['事故经过'],[]
['用电线路及带电体符合安全要求'],,[],['用电线路及带电体必须符合安全要求，绝缘良好。'],canonical,PreventiveMeasure:canonical:58c677f8e98159b4773a94020c254e64,PreventiveMeasure,,用电线路及带电体符合安全要求,False,用电线路及带电体符合安全要求,['确保用电线路及带电体绝缘良好，避免触电风险。'],['HCA-3aeaa39e60'],['PreventiveMeasure:58c677f8e98159b4773a94020c254e64'],['预防措施'],[]
['劳动保护用品穿戴规定'],,[],['职工在上班时必须按规定穿戴好劳动保护用品。'],canonical,PreventiveMeasure:canonical:210606cef23f20b11bb07601548d40f6,PreventiveMeasure,,劳动保护用品穿戴规定,False,劳动保护用品穿戴规定,['职工必须按规定穿戴劳动保护用品，减少触电风险。'],['HCA-3aeaa39e60'],['PreventiveMeasure:210606cef23f20b11bb07601548d40f6'],['预防措施'],[]
['某电站放空洞'],,[],['发生地点：某电站放空洞'],canonical,EngineeringObject:canonical:b12b00fbe46606fb240f3c7b9e2a7a19,EngineeringObject,,某电站放空洞,False,某电站放空洞,['事故发生地点，具体为某电站放空洞。'],['HCA-3aeaa39e60'],['EngineeringObject:b12b00fbe46606fb240f3c7b9e2a7a19'],['事故案例 4—005'],[]
['天生桥分局一级高坝放空洞工程指挥部第二工程队'],,[],['天生桥分局一级高坝放空洞工程指挥部第二工程队'],canonical,ConstructionActivity:canonical:b69d7a35ba24b9eb9e5cec9a9df6175c,ConstructionActivity,,天生桥分局一级高坝放空洞工程指挥部第二工程队,False,天生桥分局一级高坝放空洞工程指挥部第二工程队,['事故发生时的施工单位及工程队。'],['HCA-3aeaa39e60'],['ConstructionActivity:b69d7a35ba24b9eb9e5cec9a9df6175c'],['事故经过'],[]
['钢管焊接作业'],,[],['作业人员B派电焊作业人员D完成此项任务，并由其他班作业人员E、作业人员F二人作业人员G焊接钢管。'],canonical,ConstructionActivity:canonical:e8a9a248bf95823e032a99db692bb7f5,ConstructionActivity,,钢管焊接作业,False,钢管焊接作业,['事故发生时的具体施工活动，涉及钢管焊接。'],['HCA-3aeaa39e60'],['ConstructionActivity:e8a9a248bf95823e032a99db692bb7f5'],['事故经过'],[]
['作业人员A换肩扛钢管左脚踩在电焊机钳把线上'],,[],['作业人员A换肩扛钢管左脚正好踩在电焊机钳把线上，高触电后呈蹲卧式倒在仓面上。'],canonical,AccidentProcess:canonical:f0c19b3f17f1f92e5cf2d9f78480b0dc,AccidentProcess,,作业人员A换肩扛钢管左脚踩在电焊机钳把线上,False,作业人员A换肩扛钢管左脚踩在电焊机钳把线上,['事故发生的关键过程，作业人员A的行为导致触电。'],['HCA-3aeaa39e60'],['AccidentProcess:f0c19b3f17f1f92e5cf2d9f78480b0dc'],['事故经过'],[]
